"string","exped","Location","Sublocation","use","grounded","Date","Year","Month","lon_in","lat_in","time_in","empty"
"WANP19A_W01","Wandoo autumn 2019","Wandoo","Wandoo","Yes",NA,2019-04-26,2019,"04",116.4391,-20.1167,"15:44:00","no"
"WANP19A_W04","Wandoo autumn 2019","Wandoo","Wandoo","Yes",NA,2019-04-28,2019,"04",116.4335,-20.1239,"15:03:00","no"
"WANP19A_W06","Wandoo autumn 2019","Wandoo","Wandoo","Yes",NA,2019-04-29,2019,"04",116.4221,-20.1367,"06:49:00","no"
"WANP19A_W08","Wandoo autumn 2019","Wandoo","Wandoo","Yes",NA,2019-04-29,2019,"04",116.4219,-20.1397,"13:40:00","no"
"WANP19A_W10","Wandoo autumn 2019","Wandoo","Wandoo","Yes",NA,2019-04-29,2019,"04",116.4355,-20.129,"10:49:00","no"
"WANP19A_W11","Wandoo autumn 2019","Wandoo","Wandoo","Yes",NA,2019-04-28,2019,"04",116.4128,-20.1222,"11:49:00","no"
"WANP19A_W12","Wandoo autumn 2019","Wandoo","Wandoo","Yes",NA,2019-04-27,2019,"04",116.4585,-20.1195,"14:59:00","no"
"WANP19S_C01","Wandoo spring 2019","Wandoo","Bump","Yes",NA,2019-09-10,2019,"09",116.253916,-20.149869,"06:51:00","no"
"WANP19S_C02","Wandoo spring 2019","Wandoo","Bump","Yes",NA,2019-09-11,2019,"09",116.236,-20.174,"12:38:00","no"
"WANP19S_C03","Wandoo spring 2019","Wandoo","Bump","Yes",NA,2019-09-09,2019,"09",116.18437,-20.146331,"07:05:00","yes"
"WANP19S_C04","Wandoo spring 2019","Wandoo","Bump","Yes",NA,2019-09-09,2019,"09",116.194932,-20.13041896,"12:44:00","no"
"WANP19S_C06","Wandoo spring 2019","Wandoo","Bump","Yes",NA,2019-09-10,2019,"09",116.224827,-20.13093797,"12:30:00","yes"
"WANP19S_C08","Wandoo spring 2019","Wandoo","Bump","Yes",NA,2019-09-10,2019,"09",116.231713,-20.15415299,"09:44:00","no"
"WANP19S_C10","Wandoo spring 2019","Wandoo","Bump","Yes",NA,2019-09-10,2019,"09",116.220721,-20.151063,"15:27:00","no"
"WANP19S_C12","Wandoo spring 2019","Wandoo","Bump","Yes",NA,2019-09-09,2019,"09",116.201917,-20.15748496,"09:56:00","no"
"WANP19S_C14","Wandoo spring 2019","Wandoo","Bump","Yes",NA,2019-09-09,2019,"09",116.207686,-20.13842703,"15:03:00","no"
"WANP19S_W01","Wandoo spring 2019","Wandoo","Wandoo","Yes",NA,2019-09-07,2019,"09",116.442803,-20.11756799,"10:28:00","no"
"WANP19S_W04","Wandoo spring 2019","Wandoo","Wandoo","Yes",NA,2019-09-07,2019,"09",116.432485,-20.12400898,"13:15:00","no"
"WANP19S_W06","Wandoo spring 2019","Wandoo","Wandoo","Yes",NA,2019-09-08,2019,"09",116.424,-20.134,"09:42:00","yes"
"WANP19S_W08","Wandoo spring 2019","Wandoo","Wandoo","Yes",NA,2019-09-11,2019,"09",116.422036,-20.14444901,"06:42:00","no"
"WANP19S_W10","Wandoo spring 2019","Wandoo","Wandoo","Yes",NA,2019-09-08,2019,"09",116.434942,-20.13228301,"12:16:00","no"
"WANP19S_W11","Wandoo spring 2019","Wandoo","Wandoo","Yes",NA,2019-09-08,2019,"09",116.409522,-20.12243302,"06:59:00","no"
"WANP19S_W12","Wandoo spring 2019","Wandoo","Wandoo","Yes",NA,2019-09-07,2019,"09",116.458118,-20.11859796,"07:37:00","no"
"WANP19S_W13","Wandoo spring 2019","Wandoo","Wandoo","Yes",NA,2019-09-08,2019,"09",116.435901,-20.14459703,"14:48:00","no"
"WANP19S_W14","Wandoo spring 2019","Wandoo","Wandoo","Yes",NA,2019-09-11,2019,"09",116.407748,-20.149093,"09:07:00","no"
